timestamp,cpu_percent,memory_mb,inference_time
1777343149.1413338,0.0,284.625,6.681784629821777
1777343149.241614,3.8,286.5234375,6.681784629821777
1777343149.341781,0.0,286.5390625,6.681784629821777
1777343149.4423912,13.6,310.48046875,6.681784629821777
1777343149.544031,17.3,312.74609375,6.681784629821777
1777343149.674802,12.5,312.7578125,6.681784629821777
1777343149.7749717,1.2,312.58203125,6.681784629821777
1777343149.8756661,13.6,320.1171875,6.681784629821777
1777343149.9760838,11.4,322.015625,6.681784629821777
1777343150.0806906,12.2,340.38671875,6.681784629821777
1777343150.182417,13.3,352.3203125,6.681784629821777
1777343150.283015,28.4,398.48828125,6.681784629821777
1777343150.3835669,48.7,418.44921875,6.681784629821777
1777343150.4838777,37.5,464.66015625,6.681784629821777
1777343150.584262,50.6,527.5625,6.681784629821777
1777343150.684598,43.7,549.16796875,6.681784629821777
1777343150.7849524,50.0,569.2265625,6.681784629821777
1777343150.8853436,50.0,555.30859375,6.681784629821777
1777343150.9857082,50.0,570.71875,6.681784629821777
1777343151.0860844,50.6,586.125,6.681784629821777
1777343151.1863818,42.5,569.05078125,6.681784629821777
1777343151.286825,41.2,674.07421875,6.681784629821777
1777343151.3872342,49.4,710.40625,6.681784629821777
1777343151.4881048,49.4,772.68359375,6.681784629821777
1777343151.588441,48.8,652.8046875,6.681784629821777
1777343151.6888568,48.7,773.109375,6.681784629821777
1777343151.7892466,48.8,746.15234375,6.681784629821777
1777343151.8896646,49.4,725.7421875,6.681784629821777
1777343151.9900076,49.4,738.3671875,6.681784629821777
1777343152.0903726,48.8,743.43359375,6.681784629821777
1777343152.1907914,49.4,815.8203125,6.681784629821777
1777343152.291174,48.7,708.4921875,6.681784629821777
1777343152.391542,50.0,736.49609375,6.681784629821777
1777343152.4919014,48.7,737.12109375,6.681784629821777
1777343152.5922775,49.4,751.734375,6.681784629821777
1777343152.6926303,50.6,777.75,6.681784629821777
1777343152.7930026,49.4,778.375,6.681784629821777
1777343152.8934045,48.8,752.99609375,6.681784629821777
1777343152.993777,50.0,779.0,6.681784629821777
1777343153.094143,48.7,779.625,6.681784629821777
1777343153.1944566,48.8,671.61328125,6.681784629821777
1777343153.2948089,29.1,699.7265625,6.681784629821777
1777343153.3952353,43.8,780.0078125,6.681784629821777
1777343153.4955513,40.0,702.00390625,6.681784629821777
1777343153.5959373,38.3,820.02734375,6.681784629821777
1777343153.6962848,46.2,796.16015625,6.681784629821777
1777343153.7966075,35.0,780.046875,6.681784629821777
1777343153.8969293,33.8,780.109375,6.681784629821777
1777343153.99735,44.4,814.18359375,6.681784629821777
1777343154.097747,36.3,750.86328125,6.681784629821777
1777343154.1980526,46.2,810.09375,6.681784629821777
1777343154.2984166,38.3,706.45703125,6.681784629821777
1777343154.3987796,48.8,715.7890625,6.681784629821777
1777343154.4991562,48.7,761.66796875,6.681784629821777
1777343154.5995116,49.4,771.04296875,6.681784629821777
1777343154.6998553,48.1,773.85546875,6.681784629821777
1777343154.800282,48.7,805.375,6.681784629821777
1777343154.9005415,32.1,660.97265625,6.681784629821777
1777343155.0010216,28.8,753.76171875,6.681784629821777
1777343155.1013873,35.8,739.0625,6.681784629821777
1777343155.2016797,35.0,801.51953125,6.681784629821777
1777343155.301994,26.3,783.28125,6.681784629821777
1777343155.402445,42.5,816.21484375,6.681784629821777
1777343155.5028188,29.6,781.11328125,6.681784629821777
1777343155.6032076,27.2,781.11328125,6.681784629821777
1777343155.7035327,37.5,783.3203125,6.681784629821777
1777343155.8038392,27.5,775.1171875,6.681784629821777
1777343155.904149,42.5,806.10546875,6.681784629821777
1777343156.0044966,30.0,709.11328125,6.681784629821777
1777343156.1048915,49.4,774.19140625,6.681784629821777
1777343156.2052608,48.1,753.2421875,6.681784629821777
1777343156.3056204,47.5,781.1171875,6.681784629821777
1777343156.4059904,47.5,669.56640625,6.681784629821777
